id_cliente,fecha_compra,monto_compra,id_metodo_pago,id_canal,tiempo
505001,2021-12-12,31.055,1,3,592
505002,2021-02-02,75.093,2,0,972
505003,2021-04-03,38.184,1,1,460
505004,2021-09-21,22.61,1,2,785
505005,2021-08-04,24.66,1,4,702
505006,2021-01-19,13.477,1,0,1013
505007,2021-02-04,23.983,1,0,1031
505008,2021-07-09,19.285,1,3,550
505009,2021-08-13,20.694,0,0,810
505010,2021-03-03,33.1,1,0,677
505011,2021-03-04,21.222,1,1,707
505012,2021-02-17,33.141,1,0,891
505013,2021-07-26,49.756,1,1,700
505014,2021-01-03,41.87,1,0,815
505015,2021-07-28,38.336,0,2,912
505016,2021-06-23,11.677,0,0,1053
505017,2021-06-20,27.726,2,2,792
505018,2021-09-05,62.23,1,0,801
505019,2021-07-10,91.515,0,0,581
505020,2021-09-23,48.854,1,3,1005
505021,2021-10-06,35.219,2,2,829
505022,2021-12-02,24.062,1,0,805
505023,2021-10-19,58.362,1,0,795
505024,2021-07-08,31.64,2,1,825
505025,2021-06-29,29.736,0,4,849
505026,2021-03-28,58.694,1,0,941
505027,2021-08-07,8.48,1,3,1010
505028,2021-02-20,32.212,1,0,824
505029,2021-12-06,17.466,1,1,1076
505030,2021-11-05,46.235,2,0,970
505031,2021-02-13,72.485,1,0,769
505032,2021-10-14,42.396,1,3,420
505033,2021-02-12,84.938,1,0,795
505034,2021-09-21,37.294,0,3,1001
505035,2021-02-02,63.664,1,0,640
505036,2021-06-28,20.071,0,0,795
505037,2021-08-29,35.453,1,3,750
505038,2021-09-24,20.264,1,1,930
505039,2021-06-02,39.508,0,0,710
505040,2021-12-03,30.915,2,1,604
505041,2021-10-10,32.021,1,0,883
505042,2021-03-18,29.296,1,3,586
505043,2021-09-02,57.806,1,0,450
505044,2021-09-24,46.175,1,0,1111
505045,2021-05-02,38.09,0,0,947
505046,2021-09-27,34.169,2,1,1099
505047,2021-11-24,44.556,1,3,877
505048,2021-10-26,31.074,1,2,862
505049,2021-10-06,20.805,1,0,847
505050,2021-08-20,53.928,2,0,747
505051,2021-04-09,28.709,2,0,872
505052,2021-10-18,38.5,1,3,620
505053,2021-05-13,55.878,1,0,588
505054,2021-07-14,22.06,2,1,700
505055,2021-04-25,24.232,1,0,1012
505056,2021-04-25,18.383,1,4,488
505057,2021-02-27,29.918,1,0,561
505058,2021-12-17,67.75,1,0,886
505059,2021-02-23,34.581,1,3,645
505060,2021-02-01,60.92,1,3,807
505061,2021-12-08,39.274,1,1,938
505062,2021-07-22,26.544,0,2,823
505063,2021-06-09,26.271,1,1,646
505064,2021-09-27,73.474,1,0,1011
505065,2021-05-20,56.046,1,0,914
505066,2021-02-16,33.904,1,1,765
505067,2021-09-24,37.943,0,1,756
505068,2021-03-06,28.5,1,0,847
505069,2021-07-21,11.573,1,0,724
505070,2021-12-13,37.125,1,1,466
505071,2021-12-08,22.772,2,0,915
505072,2021-05-12,31.251,1,1,884
505073,2021-10-12,20.248,0,1,346
505074,2021-08-12,37.504,1,0,872
505075,2021-06-24,22.357,0,0,1096
505076,2021-02-21,36.093,2,0,577
505077,2021-05-18,58.867,1,0,767
505078,2021-08-26,41.098,2,1,727
505079,2021-12-27,18.95,2,1,1059
505080,2021-01-02,15.404,0,2,942
505081,2021-09-19,22.04,2,0,622
505082,2021-11-05,64.507,1,1,822
505083,2021-12-14,93.717,1,0,1194
505084,2021-06-04,26.106,2,2,628
505085,2021-02-13,22.081,1,0,778
505086,2021-04-09,66.634,1,1,852
505087,2021-11-07,28.785,1,0,670
505088,2021-11-17,36.561,1,0,1097
505089,2021-08-21,37.659,1,4,625
505090,2021-02-14,26.496,1,0,530
505091,2021-02-14,24.69,2,0,686
505092,2021-06-24,33.915,2,1,878
505093,2021-08-03,29.962,1,0,636
505094,2021-01-12,16.177,1,0,834
505095,2021-09-08,23.359,0,0,881
505096,2021-07-18,32.887,2,0,562
505097,2021-01-05,26.728,1,2,639
505098,2021-02-04,44.643,0,1,823
505099,2021-06-15,29.0,1,0,906
505100,2021-09-21,79.121,1,0,683
505101,2021-10-29,34.758,1,3,747
505102,2021-06-07,35.109,0,3,669
505103,2021-04-18,26.38,1,0,911
505104,2021-12-20,36.577,1,1,853
505105,2021-06-17,14.953,1,0,713
505106,2021-04-26,36.056,1,0,866
505107,2021-06-11,83.163,1,2,666
505108,2021-01-05,50.822,0,3,802
505109,2021-04-21,16.797,2,0,865
505110,2021-07-08,38.19,0,3,1147
505111,2021-12-02,44.939,1,1,699
505112,2021-09-27,69.967,0,2,715
505113,2021-10-13,24.055,0,2,623
505114,2021-07-18,97.881,1,0,594
505115,2021-02-10,35.714,0,3,638
505116,2021-05-23,22.898,1,0,900
505117,2021-12-30,16.798,1,0,913
505118,2021-01-17,33.177,2,0,833
505119,2021-11-17,37.641,1,2,687
505120,2021-09-07,20.933,0,0,691
505121,2021-04-14,47.738,1,0,615
505122,2021-10-11,43.466,0,2,640
505123,2021-11-02,35.136,1,0,547
505124,2021-01-16,23.782,1,0,1024
505125,2021-02-08,35.305,1,0,1111
505126,2021-08-31,79.8,2,1,412
505127,2021-12-31,23.083,1,0,832
505128,2021-01-09,15.871,2,0,829
505129,2021-08-31,30.495,2,0,818
505130,2021-02-19,23.579,1,3,613
505131,2021-08-26,14.895,1,2,924
505132,2021-08-16,39.94,0,0,854
505133,2021-02-03,18.751,1,3,906
505134,2021-09-06,18.623,1,2,607
505135,2021-11-24,59.422,1,1,511
505136,2021-11-12,66.025,1,0,858
505137,2021-01-11,115.479,2,0,607
505138,2021-03-31,17.713,0,1,950
505139,2021-03-29,41.772,2,0,397
505140,2021-06-15,18.625,1,0,696
505141,2021-02-22,36.145,1,0,669
505142,2021-11-08,33.598,1,0,720
505143,2021-10-11,13.616,1,1,807
505144,2021-10-23,49.97,1,0,851
505145,2021-03-14,35.676,2,1,875
505146,2021-01-06,46.376,1,2,876
505147,2021-11-29,19.85,1,0,749
505148,2021-04-16,105.145,1,0,1160
505149,2021-08-28,40.596,1,0,1030
505150,2021-11-28,49.925,1,0,724
505151,2021-01-14,63.846,1,2,715
505152,2021-01-02,35.479,2,1,700
505153,2021-01-02,26.041,2,2,805
505154,2021-02-27,57.158,1,4,535
505155,2021-01-19,31.067,1,0,638
505156,2021-10-27,52.382,2,1,370
505157,2021-08-10,39.842,1,0,708
505158,2021-12-24,92.981,1,0,972
505159,2021-10-20,34.131,0,0,753
505160,2021-12-18,30.656,2,0,763
505161,2021-03-29,40.755,0,1,810
505162,2021-04-16,33.025,2,1,580
505163,2021-11-07,22.343,1,0,785
505164,2021-03-31,63.718,2,0,940
505165,2021-01-21,19.972,1,1,815
505166,2021-09-02,56.363,1,1,936
505167,2021-10-20,72.896,1,1,988
505168,2021-12-20,34.496,2,0,899
505169,2021-12-05,40.393,1,0,652
505170,2021-02-13,23.385,1,2,678
505171,2021-10-09,59.264,1,1,1108
505172,2021-11-05,22.779,0,0,837
505173,2021-09-12,61.615,1,0,813
505174,2021-10-27,34.785,1,0,625
505175,2021-11-02,28.632,1,1,744
505176,2021-06-12,24.05,1,0,909
505177,2021-01-15,44.047,2,1,763
505178,2021-06-16,19.654,1,3,627
505179,2021-03-15,44.333,1,0,728
505180,2021-02-11,42.75,1,0,995
505181,2021-02-15,28.977,1,0,900
505182,2021-09-12,43.116,0,0,876
505183,2021-07-04,24.13,1,3,799
505184,2021-07-17,35.544,1,4,497
505185,2021-09-29,33.276,1,0,829
505186,2021-07-20,18.953,1,3,912
505187,2021-08-18,29.757,0,0,733
505188,2021-02-01,17.427,1,1,936
505189,2021-11-07,27.74,1,1,858
505190,2021-06-13,19.423,2,0,929
505191,2021-02-26,21.834,2,0,789
505192,2021-10-24,23.292,1,1,920
505193,2021-09-26,41.704,1,0,516
505194,2021-01-20,27.225,1,4,716
505195,2021-03-12,19.57,1,0,908
505196,2021-01-06,29.108,1,0,833
505197,2021-04-09,78.835,1,3,917
505198,2021-02-06,18.62,1,0,752
505199,2021-09-17,47.386,1,0,681
505200,2021-07-10,46.291,1,0,485
505201,2021-12-24,88.669,1,0,731
505202,2021-10-01,37.561,0,0,873
505203,2021-08-12,35.347,1,0,917
505204,2021-07-05,34.58,1,0,528
505205,2021-01-20,40.767,1,0,992
505206,2021-01-26,47.517,1,3,545
505207,2021-08-13,25.116,0,3,698
505208,2021-01-02,136.021,1,0,678
505209,2021-01-16,47.053,1,3,795
505210,2021-03-21,31.198,0,2,757
505211,2021-11-19,30.079,1,3,842
505212,2021-06-17,35.13,2,1,1092
505213,2021-09-16,34.295,1,0,852
505214,2021-05-31,53.609,1,0,676
505215,2021-03-05,38.51,1,3,803
505216,2021-05-16,79.024,1,0,1130
505217,2021-02-03,22.55,0,3,838
505218,2021-10-09,34.935,2,1,930
505219,2021-03-08,26.41,2,0,493
505220,2021-05-18,26.719,1,0,850
505221,2021-12-24,26.798,1,3,672
505222,2021-08-05,51.042,1,0,658
505223,2021-06-17,31.399,1,1,756
505224,2021-07-18,65.468,1,4,730
505225,2021-10-14,78.266,1,0,668
505226,2021-04-03,45.789,1,0,814
505227,2021-08-21,20.907,2,0,749
505228,2021-11-15,62.102,1,2,866
505229,2021-07-28,28.804,1,0,821
505230,2021-06-12,30.987,1,0,848
505231,2021-02-22,44.109,2,0,956
505232,2021-04-01,23.759,1,0,880
505233,2021-12-12,61.294,1,0,779
505234,2021-07-17,56.43,0,0,404
505235,2021-04-20,130.505,1,2,832
505236,2021-06-02,41.239,2,0,616
505237,2021-07-30,32.299,1,2,724
505238,2021-07-16,85.025,1,3,787
505239,2021-09-13,14.65,1,1,1000
505240,2021-04-04,40.741,1,1,1092
505241,2021-08-25,33.906,1,0,614
505242,2021-06-11,62.12,2,1,523
505243,2021-12-10,169.659,0,0,839
505244,2021-02-27,25.832,1,0,824
505245,2021-02-24,60.07,1,1,544
505246,2021-06-18,65.491,2,0,777
505247,2021-07-05,63.24,0,0,888
505248,2021-09-10,39.849,1,1,539
505249,2021-05-28,48.64,2,0,601
505250,2021-11-30,26.526,1,0,664
505251,2021-06-23,75.905,0,0,742
505252,2021-02-17,21.537,0,0,905
505253,2021-02-13,22.615,2,0,721
505254,2021-12-22,31.74,2,0,790
505255,2021-02-18,31.008,1,0,1184
505256,2021-12-12,43.412,2,1,588
505257,2021-04-12,31.275,0,4,592
505258,2021-02-04,24.145,0,1,882
505259,2021-04-22,21.772,1,0,958
505260,2021-08-13,60.934,2,1,835
505261,2021-06-06,43.053,0,3,1046
505262,2021-10-14,18.904,1,3,777
505263,2021-08-12,48.047,0,0,424
505264,2021-05-27,30.305,1,0,797
505265,2021-08-20,17.207,1,0,677
505266,2021-12-21,19.626,1,2,989
505267,2021-05-31,55.295,0,0,954
505268,2021-02-26,62.348,1,3,434
505269,2021-05-30,49.479,0,0,1023
505270,2021-11-03,25.672,2,1,929
505271,2021-03-21,44.12,1,0,722
505272,2021-12-13,43.673,1,0,766
505273,2021-08-03,11.361,1,0,1031
505274,2021-08-08,47.799,0,1,405
505275,2021-04-26,38.17,1,0,860
505276,2021-12-02,114.965,1,0,977
505277,2021-01-14,89.993,1,1,744
505278,2021-04-20,31.134,0,3,837
505279,2021-06-02,41.91,1,2,759
505280,2021-06-24,43.874,2,1,619
505281,2021-06-23,28.364,1,0,634
505282,2021-02-23,17.464,0,3,848
505283,2021-03-24,25.906,1,0,666
505284,2021-02-04,28.501,2,3,446
505285,2021-07-28,58.723,2,2,762
505286,2021-05-09,38.522,1,0,688
505287,2021-07-26,27.142,1,0,564
505288,2021-08-04,25.46,1,1,773
505289,2021-09-14,43.529,2,1,898
505290,2021-07-19,31.934,1,1,764
505291,2021-08-25,25.853,1,4,518
505292,2021-08-03,23.034,1,0,867
505293,2021-08-27,73.508,0,0,966
505294,2021-08-14,32.034,1,1,1158
505295,2021-04-26,57.449,1,0,1040
505296,2021-03-31,15.325,1,1,579
505297,2021-10-15,57.806,0,3,874
505298,2021-05-06,49.681,1,0,826
505299,2021-07-20,48.545,2,2,533
505300,2021-03-13,16.709,2,2,791
505301,2021-06-07,35.508,1,0,1125
505302,2021-07-13,23.734,1,2,955
505303,2021-08-17,20.86,1,2,558
505304,2021-07-12,15.017,2,0,782
505305,2021-05-12,21.558,1,0,869
505306,2021-12-18,20.86,1,0,469
505307,2021-07-07,50.841,2,1,455
505308,2021-10-23,26.635,1,0,808
505309,2021-09-26,38.077,0,0,810
505310,2021-07-23,58.29,1,3,389
505311,2021-11-20,40.797,2,1,830
505312,2021-02-16,25.867,1,1,956
505313,2021-12-03,38.332,1,3,681
505314,2021-11-07,29.295,1,0,791
505315,2021-07-03,15.088,1,0,883
505316,2021-09-25,43.506,1,1,839
505317,2021-07-09,46.844,0,0,480
505318,2021-04-09,32.074,2,0,617
505319,2021-10-19,36.9,1,2,669
505320,2021-03-31,32.58,2,0,625
505321,2021-04-25,80.599,0,0,1044
505322,2021-07-09,42.084,1,1,874
505323,2021-11-02,34.719,0,1,560
505324,2021-05-21,55.746,0,0,741
505325,2021-06-30,56.358,1,0,983
505326,2021-01-16,41.455,0,3,604
505327,2021-02-12,54.031,2,3,873
505328,2021-01-21,51.478,1,0,1029
505329,2021-01-27,35.787,2,0,999
505330,2021-11-14,61.983,0,1,792
505331,2021-11-04,21.837,2,0,1005
505332,2021-10-27,22.776,0,0,686
505333,2021-01-21,43.753,0,0,1227
505334,2021-01-29,24.501,2,0,823
505335,2021-04-13,50.658,1,0,986
505336,2021-07-26,45.324,2,0,715
505337,2021-05-02,89.691,2,2,830
505338,2021-06-27,22.438,0,0,878
505339,2021-03-05,53.234,2,0,613
505340,2021-09-24,28.848,1,0,607
505341,2021-04-25,39.897,1,3,683
505342,2021-01-25,48.574,2,0,979
505343,2021-09-29,41.825,1,0,450
505344,2021-11-26,52.693,2,1,695
505345,2021-01-06,43.152,2,1,996
505346,2021-06-09,30.801,1,2,518
505347,2021-10-29,51.487,1,0,1006
505348,2021-09-15,54.314,1,0,577
505349,2021-11-09,31.046,0,0,615
505350,2021-06-01,25.114,1,1,734
505351,2021-05-16,40.819,0,0,1117
505352,2021-09-16,43.386,1,0,665
505353,2021-02-26,17.532,0,0,468
505354,2021-03-29,37.664,0,3,468
505355,2021-08-08,25.139,2,0,948
505356,2021-09-01,16.402,2,0,536
505357,2021-02-13,48.173,1,3,934
505358,2021-07-05,20.73,2,1,773
505359,2021-05-14,63.795,1,1,754
505360,2021-07-03,61.829,1,1,814
505361,2021-12-16,46.106,1,0,636
505362,2021-01-28,66.094,0,2,765
505363,2021-12-30,55.65,1,0,565
505364,2021-06-14,22.716,1,3,963
505365,2021-10-09,53.96,1,0,595
505366,2021-06-04,27.028,1,1,839
505367,2021-04-24,54.528,1,0,594
505368,2021-10-09,28.977,1,0,684
505369,2021-09-08,19.845,2,0,713
505370,2021-02-22,41.56,1,2,1277
505371,2021-09-15,28.18,1,0,777
505372,2021-10-02,62.483,1,3,572
505373,2021-05-22,63.009,2,0,700
505374,2021-12-04,18.812,1,1,489
505375,2021-08-22,35.693,0,1,731
505376,2021-05-02,46.645,1,0,1113
505377,2021-01-04,37.769,1,1,820
505378,2021-09-04,38.124,0,1,923
505379,2021-03-18,40.313,1,1,596
505380,2021-10-04,17.363,1,1,723
505381,2021-07-11,84.783,1,1,797
505382,2021-06-20,48.541,1,0,649
505383,2021-03-01,26.121,2,0,852
505384,2021-09-17,24.986,1,0,891
505385,2021-03-02,52.725,1,1,858
505386,2021-06-02,35.435,0,3,693
505387,2021-11-02,48.762,1,0,976
505388,2021-12-02,46.262,1,0,734
505389,2021-12-28,36.837,1,0,717
505390,2021-12-16,18.629,1,1,1019
505391,2021-07-22,35.061,2,1,561
505392,2021-03-15,53.485,1,1,453
505393,2021-11-03,47.714,2,1,604
505394,2021-10-20,28.543,1,2,810
505395,2021-12-28,34.443,1,0,1011
505396,2021-08-26,70.92,1,0,661
505397,2021-02-21,76.444,1,0,1107
505398,2021-07-03,39.14,1,3,725
505399,2021-06-13,51.166,0,2,719
505400,2021-11-04,41.072,2,0,627
505401,2021-05-24,58.15,1,0,1131
505402,2021-04-30,34.846,2,0,753
505403,2021-01-30,24.598,1,3,480
505404,2021-11-01,80.47,2,0,1222
505405,2021-10-03,78.09,1,1,831
505406,2021-01-16,36.505,1,0,924
505407,2021-06-08,42.67,2,1,1063
505408,2021-06-25,44.056,2,1,871
505409,2021-06-21,36.926,1,0,955
505410,2021-12-02,35.822,0,2,750
505411,2021-02-24,59.359,1,0,912
505412,2021-04-22,21.212,1,2,734
505413,2021-03-08,27.396,1,0,776
505414,2021-03-31,51.639,1,1,782
505415,2021-11-28,39.213,1,0,709
505416,2021-12-10,72.906,0,1,851
505417,2021-01-17,36.789,1,0,870
505418,2021-08-19,51.091,1,1,907
505419,2021-03-26,32.489,1,0,895
505420,2021-03-12,75.041,2,0,1140
505421,2021-04-17,51.691,1,2,929
505422,2021-03-12,21.458,1,0,743
505423,2021-06-28,47.179,1,0,862
505424,2021-12-30,55.072,0,1,1014
505425,2021-08-03,35.119,1,0,609
505426,2021-09-21,57.575,0,2,1103
505427,2021-06-30,71.99,1,0,641
505428,2021-01-06,33.111,2,3,882
505429,2021-01-31,40.406,0,3,721
505430,2021-04-09,28.791,1,0,771
505431,2021-03-30,53.831,1,0,545
505432,2021-11-03,23.85,1,1,923
505433,2021-11-04,53.888,1,2,508
505434,2021-11-08,71.63,1,0,520
505435,2021-08-21,24.067,0,0,989
505436,2021-07-23,77.885,2,0,1102
505437,2021-08-25,34.87,0,2,620
505438,2021-05-29,27.618,1,1,941
505439,2021-09-02,38.919,2,0,923
505440,2021-10-17,44.76,1,0,764
505441,2021-10-06,29.725,0,2,980
505442,2021-08-13,55.761,2,3,691
505443,2021-01-22,32.036,0,0,873
505444,2021-09-22,41.812,1,0,554
505445,2021-05-14,94.062,0,0,562
505446,2021-09-29,34.226,1,1,970
505447,2021-07-16,29.121,1,0,879
505448,2021-11-18,30.549,2,0,754
505449,2021-05-04,58.652,1,2,1083
505450,2021-12-06,34.697,2,0,1122
505451,2021-11-05,40.28,1,0,859
505452,2021-05-01,31.059,1,0,518
505453,2021-06-26,31.593,1,0,760
505454,2021-07-13,55.683,1,0,630
505455,2021-10-08,20.298,2,0,796
505456,2021-09-09,18.964,1,0,611
505457,2021-11-07,28.737,1,0,565
505458,2021-05-16,29.142,2,3,313
505459,2021-07-04,31.813,1,3,750
505460,2021-06-07,32.229,1,0,366
505461,2021-11-28,36.819,1,1,702
505462,2021-04-22,28.317,1,0,905
505463,2021-08-03,66.8,0,2,610
505464,2021-02-13,54.342,0,3,525
505465,2021-11-07,41.521,0,1,748
505466,2021-05-21,56.765,1,1,611
505467,2021-05-05,11.192,2,0,813
505468,2021-08-01,41.736,1,0,594
505469,2021-07-02,52.77,1,0,761
505470,2021-11-06,31.477,2,0,718
505471,2021-07-13,46.456,1,1,758
505472,2021-07-08,26.97,1,0,1074
505473,2021-02-08,39.608,1,0,816
505474,2021-01-09,20.92,2,1,851
505475,2021-05-26,52.739,0,2,628
505476,2021-12-31,36.619,2,1,800
505477,2021-12-01,39.797,1,0,731
505478,2021-08-18,40.44,1,2,745
505479,2021-08-19,57.57,0,0,897
505480,2021-05-23,38.909,1,1,670
505481,2021-03-06,54.795,1,0,708
505482,2021-01-04,28.07,2,0,692
505483,2021-05-04,45.79,1,4,619
505484,2021-04-26,69.122,2,0,811
505485,2021-03-11,74.183,1,0,714
505486,2021-04-05,10.762,2,0,1050
505487,2021-01-10,38.555,0,4,1192
505488,2021-08-10,18.067,2,2,638
505489,2021-12-05,35.34,2,0,833
505490,2021-09-10,33.112,1,1,947
505491,2021-06-13,46.991,1,0,732
505492,2021-06-03,35.345,2,1,581
505493,2021-04-23,25.66,0,0,1093
505494,2021-02-21,45.452,1,0,904
505495,2021-08-07,22.888,2,1,817
505496,2021-07-26,24.518,1,3,981
505497,2021-01-03,32.279,0,0,919
505498,2021-06-01,33.668,1,0,771
505499,2021-04-12,37.58,1,3,544
505500,2021-03-04,38.76,2,0,691
505501,2021-09-14,32.165,1,0,997
505502,2021-07-11,40.991,2,0,903
505503,2021-08-20,35.195,1,0,746
505504,2021-09-18,35.805,1,0,1098
505505,2021-12-25,19.76,1,0,752
505506,2021-10-21,44.931,0,0,958
505507,2021-08-15,47.579,0,0,820
505508,2021-11-17,52.335,1,2,1088
505509,2021-06-24,35.915,2,0,916
505510,2021-12-26,58.211,1,1,768
505511,2021-10-05,43.852,1,0,748
505512,2021-08-26,27.805,1,0,777
505513,2021-11-26,35.299,1,0,649
505514,2021-07-08,27.232,2,0,534
505515,2021-09-21,23.022,1,1,816
505516,2021-04-14,48.234,1,0,684
505517,2021-12-18,32.205,1,1,663
505518,2021-08-16,46.582,1,3,704
505519,2021-10-13,81.415,1,0,789
505520,2021-06-18,62.855,0,3,721
505521,2021-11-13,21.666,0,0,1093
505522,2021-01-28,28.102,1,0,899
505523,2021-02-11,45.482,2,0,1159
505524,2021-07-05,42.856,1,2,661
505525,2021-09-25,65.138,0,1,901
505526,2021-10-23,29.833,1,4,641
505527,2021-06-10,22.373,1,1,659
505528,2021-08-26,23.161,2,0,1166
505529,2021-07-21,58.247,1,3,582
505530,2021-12-17,43.944,1,3,318
505531,2021-08-27,56.235,1,2,613
505532,2021-06-02,29.285,1,1,399
505533,2021-12-20,24.81,0,2,569
505534,2021-02-09,53.96,1,0,625
505535,2021-12-26,18.774,1,3,726
505536,2021-02-26,45.159,0,4,341
505537,2021-04-16,74.485,1,1,975
505538,2021-10-27,13.107,2,0,442
505539,2021-09-25,23.057,0,0,757
505540,2021-12-21,33.774,1,3,662
505541,2021-10-01,27.649,1,3,869
505542,2021-08-21,32.19,0,1,823
505543,2021-05-07,95.022,2,3,934
505544,2021-01-02,26.205,1,0,715
505545,2021-02-15,31.92,0,3,636
505546,2021-04-19,22.529,1,0,854
505547,2021-01-15,18.663,0,0,965
505548,2021-07-05,50.43,0,0,929
505549,2021-10-11,17.425,1,0,838
505550,2021-12-18,22.035,0,0,822
505551,2021-06-28,35.011,2,2,733
505552,2021-11-16,46.963,2,0,854
505553,2021-12-26,29.261,2,1,1126
505554,2021-11-10,25.848,1,0,736
505555,2021-06-19,15.621,1,2,674
505556,2021-04-29,51.56,1,0,701
505557,2021-12-23,35.15,1,1,830
505558,2021-03-30,36.939,2,1,378
505559,2021-05-31,19.398,1,0,756
505560,2021-01-28,54.36,0,0,939
505561,2021-10-17,27.943,1,0,685
505562,2021-08-26,49.617,0,0,814
505563,2021-01-31,26.054,2,0,1160
505564,2021-03-23,38.508,0,0,840
505565,2021-07-22,25.419,1,1,357
505566,2021-07-17,53.957,2,0,526
505567,2021-10-20,20.918,1,0,735
505568,2021-04-08,41.284,1,0,635
505569,2021-12-04,20.206,2,0,799
505570,2021-06-12,29.74,2,0,727
505571,2021-10-28,45.22,0,1,970
505572,2021-03-29,24.02,0,1,564
505573,2021-01-14,43.221,1,0,743
505574,2021-01-21,55.183,0,0,819
505575,2021-05-17,13.87,0,0,841
505576,2021-12-14,44.221,1,1,786
505577,2021-01-18,58.085,0,0,346
505578,2021-05-15,24.494,0,2,755
505579,2021-02-09,28.667,2,1,733
505580,2021-12-07,17.175,1,1,916
505581,2021-09-04,23.388,1,0,910
505582,2021-10-06,53.699,0,3,763
505583,2021-09-18,29.005,1,0,836
505584,2021-08-28,43.829,1,0,1023
505585,2021-10-10,24.351,1,3,927
505586,2021-01-03,33.944,1,1,810
505587,2021-11-12,61.314,1,0,1166
505588,2021-09-28,76.117,1,0,667
505589,2021-09-27,37.493,1,0,567
505590,2021-05-24,35.368,1,2,738
505591,2021-10-20,24.035,0,0,713
505592,2021-05-20,50.214,1,0,336
505593,2021-01-18,33.164,1,0,663
505594,2021-11-28,62.691,1,4,772
505595,2021-03-27,20.315,2,1,750
505596,2021-02-07,28.818,0,0,640
505597,2021-08-15,32.728,1,3,728
505598,2021-03-27,44.066,1,0,802
505599,2021-11-10,19.171,0,2,869
505600,2021-06-11,33.58,0,1,645
505601,2021-01-02,55.1,1,0,937
505602,2021-12-14,39.519,1,2,544
505603,2021-07-07,39.466,2,3,629
505604,2021-04-06,24.275,1,0,1086
505605,2021-09-05,36.987,2,0,596
505606,2021-07-13,22.278,0,2,621
505607,2021-01-11,55.209,1,0,554
505608,2021-10-05,49.626,1,0,631
505609,2021-05-27,37.076,1,0,805
505610,2021-09-13,42.466,1,2,867
505611,2021-11-23,63.175,1,1,757
505612,2021-08-11,97.01,1,3,662
505613,2021-09-03,36.317,1,0,556
505614,2021-04-03,43.067,0,4,579
505615,2021-03-28,40.85,1,0,502
505616,2021-06-01,80.638,1,1,893
505617,2021-11-08,56.951,1,1,905
505618,2021-07-11,41.89,2,0,773
505619,2021-05-08,52.067,1,1,839
505620,2021-10-12,42.233,1,0,938
505621,2021-11-08,18.678,1,0,798
505622,2021-11-26,66.744,1,1,1011
505623,2021-04-20,25.201,1,0,596
505624,2021-09-17,39.669,1,1,697
505625,2021-08-04,28.317,2,0,696
505626,2021-06-13,31.104,1,0,897
505627,2021-05-25,39.767,1,1,502
505628,2021-02-11,61.283,1,0,1041
505629,2021-04-11,32.714,1,3,821
505630,2021-07-20,64.236,1,4,1025
505631,2021-11-20,17.026,1,0,773
505632,2021-11-13,23.307,1,0,681
505633,2021-03-10,26.675,1,0,898
505634,2021-09-05,49.848,1,2,926
505635,2021-01-31,21.873,2,0,651
505636,2021-09-04,19.952,2,3,360
505637,2021-05-05,93.763,0,4,381
505638,2021-06-14,33.961,1,0,827
505639,2021-09-19,71.82,1,1,1037
505640,2021-06-05,55.681,1,0,546
505641,2021-10-22,50.312,2,0,731
505642,2021-07-14,73.921,2,0,717
505643,2021-12-31,31.627,1,1,1106
505644,2021-08-21,24.787,2,0,1187
505645,2021-04-19,44.146,1,3,796
505646,2021-10-10,29.872,1,0,942
505647,2021-05-29,46.793,0,1,917
505648,2021-07-14,52.483,0,3,490
505649,2021-02-19,25.589,0,1,886
505650,2021-02-13,26.823,2,0,596
505651,2021-07-29,33.626,2,0,749
505652,2021-03-10,58.881,1,0,985
505653,2021-12-31,24.579,1,0,795
505654,2021-11-09,77.497,1,3,918
505655,2021-09-13,16.697,1,0,1014
505656,2021-09-26,72.519,2,0,464
505657,2021-08-06,39.356,0,2,348
505658,2021-01-23,42.29,0,0,989
505659,2021-05-24,43.988,1,3,936
505660,2021-06-30,12.347,2,0,826
505661,2021-12-01,30.812,1,0,851
505662,2021-03-22,34.419,1,1,921
505663,2021-07-01,71.409,0,0,937
505664,2021-05-06,32.715,1,3,665
505665,2021-02-19,68.02,1,0,952
505666,2021-02-07,75.47,0,0,718
505667,2021-05-14,45.588,2,0,824
505668,2021-01-31,38.192,2,0,816
505669,2021-01-25,22.547,1,1,605
505670,2021-05-09,55.012,1,0,646
505671,2021-03-15,31.151,1,1,1162
